"","stream","date","N.L","P.L","Total.added.L","conc.p.added","conc.DIN.added","conc.DIN.in.barrel","conc.srp.in.barrel"
"262","WS06",2012-03-28,2.099275362,0.139964789,4,16.07495601665,144.849999978,144.86448588248,16.0825238657738
"263","WS06",2012-03-29,2.099275362,0.139964789,4,16.07495601665,144.849999978,144.86448588248,16.0825238657738
"264","WS06",2012-03-30,3.149,0.21,6,16.079,144.854,144.861340117736,16.0814667060417
"265","WS06",2012-03-31,3.149,0.21,6,16.079,144.854,144.861340117736,16.0814667060417
"266","WS06",2012-04-01,3.149,0.21,6,16.079,144.854,144.861340117736,16.0814667060417
"267","WS06",2012-04-02,3.149,0.21,6,16.079,144.854,144.861340117736,16.0814667060417
"268","WS06",2012-04-03,3.149,0.21,6,16.079,144.854,144.861340117736,16.0814667060417
"269","WS06",2012-04-04,3.149,0.21,6,16.079,144.854,144.861340117736,16.0814667060417
"270","WS06",2012-04-05,3.149,0.21,6,16.079,144.854,144.861340117736,16.0814667060417
"271","WS06",2012-04-06,2.099,0.14,4,16.079,144.831,144.855272094189,16.0809733648333
"272","WS06",2012-04-07,2.099,0.14,4,16.079,144.831,144.855272094189,16.0809733648333
"273","WS06",2012-04-08,2.099,0.14,4,16.079,144.831,144.855272094189,16.0809733648333
"274","WS06",2012-04-09,2.099,0.14,4,16.079,144.831,144.855272094189,16.0809733648333
"275","WS06",2012-04-10,2.099,0.14,4,16.079,144.831,144.855272094189,16.0809733648333
"276","WS06",2012-04-11,2.099,0.14,4,16.079,144.831,144.855272094189,16.0809733648333
"277","WS06",2012-04-12,2.099,0.14,4,16.079,144.831,144.855272094189,16.0809733648333
"278","WS06",2012-04-13,2.099,0.14,4,16.079,144.831,144.855272094189,16.0809733648333
"279","WS06",2012-04-14,2.099,0.14,4,16.079,144.831,144.855272094189,16.0809733648333
"280","WS06",2012-04-15,2.099,0.14,4,16.079,144.831,144.855272094189,16.0809733648333
"281","WS06",2012-04-16,2.099,0.14,4,16.079,144.831,144.855272094189,16.0809733648333
"282","WS06",2012-04-17,2.099,0.14,4,16.079,144.831,144.855272094189,16.0809733648333
"283","WS06",2012-04-18,2.099,0.14,4,16.079,144.831,144.855272094189,16.0809733648333
"284","WS06",2012-04-19,2.099,0.14,4,16.079,144.831,144.855272094189,16.0809733648333
"285","WS06",2012-04-20,2.099,0.14,4,16.079,144.831,144.855272094189,16.0809733648333
"286","WS06",2012-04-21,3.675,0.235,7,15.4227142857143,144.9,144.870926861223,15.8505826871417
"287","WS06",2012-04-22,3.675,0.235,7,15.4227142857143,144.9,144.870926861223,15.8505826871417
"288","WS06",2012-04-23,3.675,0.235,7,15.4227142857143,144.9,144.870926861223,15.8505826871417
"289","WS06",2012-04-24,3.675,0.235,7,15.4227142857143,144.9,144.870926861223,15.8505826871417
"290","WS06",2012-04-25,3.675,0.235,7,15.4227142857143,144.9,144.870926861223,15.8505826871417
"291","WS06",2012-04-26,3.675,0.235,7,15.4227142857143,144.9,144.870926861223,15.8505826871417
"292","WS06",2012-04-27,3.675,0.235,7,15.4227142857143,144.9,144.870926861223,15.8505826871417
"293","WS06",2012-04-28,3.675,0.235,7,15.4227142857143,144.9,144.870926861223,15.8505826871417
"294","WS06",2012-04-29,3.675,0.235,7,15.4227142857143,144.9,144.870926861223,15.8505826871417
"295","WS06",2012-04-30,3.675,0.235,7,15.4227142857143,144.9,144.870926861223,15.8505826871417
"296","WS06",2012-05-01,3.675,0.235,7,15.4227142857143,144.9,144.870926861223,15.8505826871417
"297","WS06",2012-05-02,3.675,0.235,7,15.4227142857143,144.9,144.870926861223,15.8505826871417
"298","WS06",2012-05-03,3.675,0.235,7,15.4227142857143,144.9,144.870926861223,15.8505826871417
"299","WS06",2012-05-04,3.675,0.235,7,15.4227142857143,144.9,144.870926861223,15.8505826871417
"300","WS06",2012-05-05,3.675,0.235,7,15.4227142857143,144.9,144.870926861223,15.8505826871417
"301","WS06",2012-05-06,3.675,0.235,7,15.4227142857143,144.9,144.870926861223,15.8505826871417
"302","WS06",2012-05-07,3.675,0.235,7,15.4227142857143,144.9,144.870926861223,15.8505826871417
"303","WS06",2012-05-08,3.675,0.235,7,15.4227142857143,144.9,144.870926861223,15.8505826871417
"304","WS06",2012-05-09,3.675,0.235,7,15.4227142857143,144.9,144.870926861223,15.8505826871417
"305","WS06",2012-05-10,3.675,0.235,7,15.4227142857143,144.9,144.870926861223,15.8505826871417
"306","WS06",2012-05-11,4.2,0.28,8,16.079,144.9,144.882556116734,15.941949612285
"307","WS06",2012-05-12,4.2,0.28,8,16.079,144.9,144.882556116734,15.941949612285
"308","WS06",2012-05-13,4.2,0.28,8,16.079,144.9,144.882556116734,15.941949612285
"309","WS06",2012-05-14,4.2,0.28,8,16.079,144.9,144.882556116734,15.941949612285
"310","WS06",2012-05-15,4.2,0.28,8,16.079,144.9,144.882556116734,15.941949612285
"311","WS06",2012-05-16,4.2,0.28,8,16.079,144.9,144.882556116734,15.941949612285
"312","WS06",2012-05-17,4.2,0.28,8,16.079,144.9,144.882556116734,15.941949612285
"313","WS06",2012-05-18,4.2,0.28,8,16.079,144.9,144.882556116734,15.941949612285
"314","WS06",2012-05-19,4.2,0.28,8,16.079,144.9,144.882556116734,15.941949612285
"315","WS06",2012-05-20,4.2,0.28,8,16.079,144.9,144.882556116734,15.941949612285
"316","WS06",2012-05-21,4.2,0.28,8,16.079,144.9,144.882556116734,15.941949612285
"317","WS06",2012-05-22,4.2,0.28,8,16.079,144.9,144.882556116734,15.941949612285
"318","WS06",2012-05-23,4.2,0.28,8,16.079,144.9,144.882556116734,15.941949612285
"319","WS06",2012-05-24,4.2,0.28,8,16.079,144.9,144.882556116734,15.941949612285
"320","WS06",2012-05-25,3.15,0.21,6,16.079,144.9,144.887789281713,15.9830647285995
"321","WS06",2012-05-26,3.15,0.21,6,16.079,144.9,144.887789281713,15.9830647285995
"322","WS06",2012-05-27,3.15,0.21,6,16.079,144.9,144.887789281713,15.9830647285995
"323","WS06",2012-05-28,3.15,0.21,6,16.079,144.9,144.887789281713,15.9830647285995
"324","WS06",2012-05-29,3.15,0.21,6,16.079,144.9,144.887789281713,15.9830647285995
"325","WS06",2012-05-30,3.15,0.21,6,16.079,144.9,144.887789281713,15.9830647285995
"326","WS06",2012-05-31,3.15,0.21,6,16.079,144.9,144.887789281713,15.9830647285995
"327","WS06",2012-06-01,3.15,0.21,6,16.079,144.9,144.887789281713,15.9830647285995
"328","WS06",2012-06-02,3.15,0.21,6,16.079,144.9,144.887789281713,15.9830647285995
"329","WS06",2012-06-03,3.15,0.21,6,16.079,144.9,144.887789281713,15.9830647285995
"330","WS06",2012-06-04,3.15,0.21,6,16.079,144.9,144.887789281713,15.9830647285995
"331","WS06",2012-06-05,4.2,0.28,8,16.079,144.9,144.892673569028,16.0214388371597
"332","WS06",2012-06-06,4.2,0.28,8,16.079,144.9,144.892673569028,16.0214388371597
"333","WS06",2012-06-07,4.2,0.28,8,16.079,144.9,144.892673569028,16.0214388371597
"334","WS06",2012-06-08,4.2,0.28,8,16.079,144.9,144.892673569028,16.0214388371597
"335","WS06",2012-06-09,4.2,0.28,8,16.079,144.9,144.892673569028,16.0214388371597
"336","WS06",2012-06-10,4.2,0.28,8,16.079,144.9,144.892673569028,16.0214388371597
"337","WS06",2012-06-11,4.2,0.28,8,16.079,144.9,144.892673569028,16.0214388371597
"338","WS06",2012-06-12,4.2,0.28,8,16.079,144.9,144.892673569028,16.0214388371597
"339","WS06",2012-06-13,4.2,0.28,8,16.079,144.9,144.892673569028,16.0214388371597
"340","WS06",2012-06-14,4.2,0.28,8,16.079,144.9,144.892673569028,16.0214388371597
"341","WS06",2012-06-15,1.575,0.105,3,16.079,144.9,144.893772533674,16.0300730115857
"342","WS06",2012-06-16,1.575,0.105,3,16.079,144.9,144.893772533674,16.0300730115857
"343","WS06",2012-06-17,1.575,0.105,3,16.079,144.9,144.893772533674,16.0300730115857
"344","WS06",2012-06-18,1.575,0.105,3,16.079,144.9,144.893772533674,16.0300730115857
"345","WS06",2012-06-19,1.575,0.105,3,16.079,144.9,144.893772533674,16.0300730115857
"346","WS06",2012-06-20,1.575,0.105,3,16.079,144.9,144.893772533674,16.0300730115857
"347","WS06",2012-06-21,1.575,0.105,3,16.079,144.9,144.893772533674,16.0300730115857
"348","WS06",2012-06-22,1.575,0.105,3,16.079,144.9,144.893772533674,16.0300730115857
"349","WS06",2012-06-23,1.575,0.105,3,16.079,144.9,144.893772533674,16.0300730115857
"350","WS06",2012-06-24,1.575,0.105,3,16.079,144.9,144.893772533674,16.0300730115857
"351","WS06",2012-06-25,1.575,0.105,3,16.079,144.9,144.893772533674,16.0300730115857
"352","WS06",2012-06-26,1.575,0.105,3,16.079,144.9,144.893772533674,16.0300730115857
"353","WS06",2012-06-27,1.575,0.105,3,16.079,144.9,144.893772533674,16.0300730115857
"354","WS06",2012-06-28,1.575,0.105,3,16.079,144.9,144.893772533674,16.0300730115857
"355","WS06",2012-06-29,1.575,0.105,3,16.079,144.9,144.893772533674,16.0300730115857
"356","WS06",2012-06-30,1.575,0.105,3,16.079,144.9,144.893772533674,16.0300730115857
"357","WS06",2012-07-01,4.2,0.28,8,16.079,144.9,144.896263520204,16.0496438069514
"358","WS06",2012-07-02,4.2,0.28,8,16.079,144.9,144.896263520204,16.0496438069514
"359","WS06",2012-07-03,4.2,0.28,8,16.079,144.9,144.896263520204,16.0496438069514
"360","WS06",2012-07-04,4.2,0.28,8,16.079,144.9,144.896263520204,16.0496438069514
"361","WS06",2012-07-05,4.2,0.28,8,16.079,144.9,144.896263520204,16.0496438069514
"362","WS06",2012-07-06,4.2,0.28,8,16.079,144.9,144.896263520204,16.0496438069514
"363","WS06",2012-07-07,4.2,0.28,8,16.079,144.9,144.896263520204,16.0496438069514
"364","WS06",2012-07-08,4.2,0.28,8,16.079,144.9,144.896263520204,16.0496438069514
"365","WS06",2012-07-09,4.2,0.28,8,16.079,144.9,144.896263520204,16.0496438069514
"366","WS06",2012-07-10,4.2,0.28,8,16.079,144.9,144.896263520204,16.0496438069514
"367","WS06",2012-07-11,4.2,0.28,8,16.079,144.9,144.896263520204,16.0496438069514
"368","WS06",2012-07-12,4.2,0.28,8,16.079,144.9,144.896263520204,16.0496438069514
"369","WS06",2012-07-13,4.2,0.28,8,16.079,144.9,144.896263520204,16.0496438069514
"370","WS06",2012-07-14,4.2,0.28,8,16.079,144.9,144.896263520204,16.0496438069514
"371","WS06",2012-07-15,4.2,0.28,8,16.079,144.9,144.896263520204,16.0496438069514
"372","WS06",2012-07-16,4.2,0.28,8,16.079,144.9,144.896263520204,16.0496438069514
"373","WS06",2012-07-17,4.2,0.28,8,16.079,144.9,144.896263520204,16.0496438069514
"374","WS06",2012-07-18,4.2,0.28,8,16.079,144.9,144.896263520204,16.0496438069514
"375","WS06",2012-07-19,5.78,0.385,11,16.079,145.025454545455,144.967318584092,16.0657897131282
"376","WS06",2012-07-20,5.78,0.385,11,16.079,145.025454545455,144.967318584092,16.0657897131282
"377","WS06",2012-07-21,5.78,0.385,11,16.079,145.025454545455,144.967318584092,16.0657897131282
"378","WS06",2012-07-22,5.78,0.385,11,16.079,145.025454545455,144.967318584092,16.0657897131282
"379","WS06",2012-07-23,5.78,0.385,11,16.079,145.025454545455,144.967318584092,16.0657897131282
"380","WS06",2012-07-24,5.78,0.385,11,16.079,145.025454545455,144.967318584092,16.0657897131282
"381","WS06",2012-07-25,5.78,0.385,11,16.079,145.025454545455,144.967318584092,16.0657897131282
"382","WS06",2012-07-26,5.78,0.385,11,16.079,145.025454545455,144.967318584092,16.0657897131282
"383","WS06",2012-07-27,5.78,0.385,11,16.079,145.025454545455,144.967318584092,16.0657897131282
"384","WS06",2012-07-28,5.78,0.385,11,16.079,145.025454545455,144.967318584092,16.0657897131282
"385","WS06",2012-07-29,5.78,0.385,11,16.079,145.025454545455,144.967318584092,16.0657897131282
"386","WS06",2012-07-30,5.78,0.385,11,16.079,145.025454545455,144.967318584092,16.0657897131282
"387","WS06",2012-07-31,5.78,0.385,11,16.079,145.025454545455,144.967318584092,16.0657897131282
"388","WS06",2012-08-01,5.78,0.385,11,16.079,145.025454545455,144.967318584092,16.0657897131282
"389","WS06",2012-08-02,5.78,0.385,11,16.079,145.025454545455,144.967318584092,16.0657897131282
"390","WS06",2012-08-03,5.78,0.385,11,16.079,145.025454545455,144.967318584092,16.0657897131282
"391","WS06",2012-08-04,5.78,0.385,11,16.079,145.025454545455,144.967318584092,16.0657897131282
"392","WS06",2012-08-05,5.78,0.385,11,16.079,145.025454545455,144.967318584092,16.0657897131282
"393","WS06",2012-08-06,5.78,0.385,11,16.079,145.025454545455,144.967318584092,16.0657897131282
"394","WS06",2012-08-07,5.78,0.385,11,16.079,145.025454545455,144.967318584092,16.0657897131282
"395","WS06",2012-08-08,5.78,0.385,11,16.079,145.025454545455,144.967318584092,16.0657897131282
"396","WS06",2012-08-09,5.78,0.385,11,16.079,145.025454545455,144.967318584092,16.0657897131282
"397","WS06",2012-08-10,5.78,0.385,11,16.079,145.025454545455,144.967318584092,16.0657897131282
"398","WS06",2012-08-11,5.78,0.385,11,16.079,145.025454545455,144.967318584092,16.0657897131282
"399","WS06",2012-08-12,5.78,0.385,11,16.079,145.025454545455,144.967318584092,16.0657897131282
"400","WS06",2012-08-13,5.78,0.385,11,16.079,145.025454545455,144.967318584092,16.0657897131282
"401","WS06",2012-08-14,3.15,0.21,6,16.079,144.9,144.947123008864,16.0697527991897
"402","WS06",2012-08-15,3.15,0.21,6,16.079,144.9,144.947123008864,16.0697527991897
"403","WS06",2012-08-16,3.15,0.21,6,16.079,144.9,144.947123008864,16.0697527991897
"404","WS06",2012-08-17,3.15,0.21,6,16.079,144.9,144.947123008864,16.0697527991897
"405","WS06",2012-08-18,3.15,0.21,6,16.079,144.9,144.947123008864,16.0697527991897
"406","WS06",2012-08-19,3.15,0.21,6,16.079,144.9,144.947123008864,16.0697527991897
"407","WS06",2012-08-20,3.15,0.21,6,16.079,144.9,144.947123008864,16.0697527991897
"408","WS06",2012-08-21,3.15,0.21,6,16.079,144.9,144.947123008864,16.0697527991897
"409","WS06",2012-08-22,3.15,0.21,6,16.079,144.9,144.947123008864,16.0697527991897
"410","WS06",2012-08-23,3.15,0.21,6,16.079,144.9,144.947123008864,16.0697527991897
"411","WS06",2012-08-24,3.15,0.21,6,16.079,144.9,144.947123008864,16.0697527991897
"412","WS06",2012-08-25,3.15,0.21,6,16.079,144.9,144.947123008864,16.0697527991897
"413","WS06",2012-08-26,3.15,0.21,6,16.079,144.9,144.947123008864,16.0697527991897
"414","WS06",2012-08-27,3.15,0.21,6,16.079,144.9,144.947123008864,16.0697527991897
"415","WS06",2012-08-28,3.15,0.21,6,16.079,144.9,144.947123008864,16.0697527991897
"416","WS06",2012-08-29,3.15,0.21,6,16.079,144.9,144.947123008864,16.0697527991897
"417","WS06",2012-08-30,3.15,0.21,6,16.079,144.9,144.947123008864,16.0697527991897
"418","WS06",2012-08-31,3.15,0.21,6,16.079,144.9,144.947123008864,16.0697527991897
"419","WS06",2012-09-01,3.15,0.21,6,16.079,144.9,144.947123008864,16.0697527991897
"420","WS06",2012-09-02,3.15,0.21,6,16.079,144.9,144.947123008864,16.0697527991897
"421","WS06",2012-09-03,3.15,0.21,6,16.079,144.9,144.947123008864,16.0697527991897
"422","WS06",2012-09-04,3.15,0.21,6,16.079,144.9,144.947123008864,16.0697527991897
"423","WS06",2012-09-05,3.15,0.21,6,16.079,144.9,144.947123008864,16.0697527991897
"424","WS06",2012-09-06,4.2,0.28,8,16.079,144.9,144.928273805319,16.0734516795138
"425","WS06",2012-09-07,4.2,0.28,8,16.079,144.9,144.928273805319,16.0734516795138
"426","WS06",2012-09-08,4.2,0.28,8,16.079,144.9,144.928273805319,16.0734516795138
"427","WS06",2012-09-09,4.2,0.28,8,16.079,144.9,144.928273805319,16.0734516795138
"428","WS06",2012-09-10,4.2,0.28,8,16.079,144.9,144.928273805319,16.0734516795138
"429","WS06",2012-09-11,4.2,0.28,8,16.079,144.9,144.928273805319,16.0734516795138
"430","WS06",2012-09-12,4.2,0.28,8,16.079,144.9,144.928273805319,16.0734516795138
"431","WS06",2012-09-13,4.2,0.28,8,16.079,144.9,144.928273805319,16.0734516795138
"432","WS06",2012-09-14,4.2,0.28,8,16.079,144.9,144.928273805319,16.0734516795138
"433","WS06",2012-09-15,4.2,0.28,8,16.079,144.9,144.928273805319,16.0734516795138
"434","WS06",2012-09-16,4.2,0.28,8,16.079,144.9,144.928273805319,16.0734516795138
"435","WS06",2012-09-17,4.2,0.28,8,16.079,144.9,144.928273805319,16.0734516795138
"436","WS06",2012-09-18,4.2,0.28,8,16.079,144.9,144.928273805319,16.0734516795138
"437","WS06",2012-09-19,2.625,0.175,5,16.079,144.9,144.921205353989,16.0748387596354
"438","WS06",2012-09-20,2.625,0.175,5,16.079,144.9,144.921205353989,16.0748387596354
"439","WS06",2012-09-21,2.625,0.175,5,16.079,144.9,144.921205353989,16.0748387596354
"440","WS06",2012-09-22,2.625,0.175,5,16.079,144.9,144.921205353989,16.0748387596354
"441","WS06",2012-09-23,2.625,0.175,5,16.079,144.9,144.921205353989,16.0748387596354
"442","WS06",2012-09-24,2.625,0.175,5,16.079,144.9,144.921205353989,16.0748387596354
"443","WS06",2012-09-25,2.625,0.175,5,16.079,144.9,144.921205353989,16.0748387596354
"444","WS06",2012-09-26,2.625,0.175,5,16.079,144.9,144.921205353989,16.0748387596354
"445","WS06",2012-09-27,2.625,0.175,5,16.079,144.9,144.921205353989,16.0748387596354
"446","WS06",2012-09-28,2.625,0.175,5,16.079,144.9,144.921205353989,16.0748387596354
"447","WS06",2012-09-29,2.625,0.175,5,16.079,144.9,144.921205353989,16.0748387596354
"448","WS06",2012-09-30,2.625,0.175,5,16.079,144.9,144.921205353989,16.0748387596354
"449","WS06",2012-10-01,2.625,0.175,5,16.079,144.9,144.921205353989,16.0748387596354
"450","WS06",2012-10-02,2.625,0.175,5,16.079,144.9,144.921205353989,16.0748387596354
"451","WS06",2012-10-03,2.625,0.175,5,16.079,144.9,144.921205353989,16.0748387596354
"452","WS06",2012-10-04,2.625,0.175,5,16.079,144.9,144.921205353989,16.0748387596354
"453","WS06",2012-10-05,4.2,0.28,8,16.079,144.9,144.912723212393,16.0765032557812
"454","WS06",2012-10-06,4.2,0.28,8,16.079,144.9,144.912723212393,16.0765032557812
"455","WS06",2012-10-07,4.2,0.28,8,16.079,144.9,144.912723212393,16.0765032557812
"456","WS06",2012-10-08,4.2,0.28,8,16.079,144.9,144.912723212393,16.0765032557812
"457","WS06",2012-10-09,4.2,0.28,8,16.079,144.9,144.912723212393,16.0765032557812
"458","WS06",2012-10-10,4.2,0.28,8,16.079,144.9,144.912723212393,16.0765032557812
"459","WS06",2012-10-11,4.2,0.28,8,16.079,144.9,144.912723212393,16.0765032557812
"460","WS06",2012-10-12,4.2,0.28,8,16.079,144.9,144.912723212393,16.0765032557812
"461","WS06",2012-10-13,4.2,0.28,8,16.079,144.9,144.912723212393,16.0765032557812
"462","WS06",2012-10-14,4.2,0.28,8,16.079,144.9,144.912723212393,16.0765032557812
"463","WS06",2012-10-15,4.2,0.28,8,16.079,144.9,144.912723212393,16.0765032557812
"464","WS06",2012-10-16,4.2,0.28,8,16.079,144.9,144.912723212393,16.0765032557812
"465","WS06",2012-10-17,2.1,0.14,4,16.079,144.9,144.910178569915,16.077002604625
"466","WS06",2012-10-18,2.1,0.14,4,16.079,144.9,144.910178569915,16.077002604625
"467","WS06",2012-10-19,2.1,0.14,4,16.079,144.9,144.910178569915,16.077002604625
"468","WS06",2012-10-20,2.1,0.14,4,16.079,144.9,144.910178569915,16.077002604625
"469","WS06",2012-10-21,2.1,0.14,4,16.079,144.9,144.910178569915,16.077002604625
"470","WS06",2012-10-22,2.36,0.158,4.5,16.1300444444444,144.746666666667,144.873388391684,16.0889370185844
